text,label
kwestia wrażliwość sponsor sts dbać detal dotyczyć,0
gent powiązać kaczk,0
sparing niesać potrzebny kibicom trenera piłkarza bardzo,0
mój matka ojciec zbliżaj pisowski pomioć,1
kara adekwatny chłopak sączać pierwszy raz życie zobaczyć prawdziwy mecz trochę zabawić narzeczyć kałuża,0
ciekawy co sędzia zastanawiać,0
trudny taki debil rola prezydent,0
kartka równie absurdalnie,0
dobry serial chodzić gla obsesja eve,0
jutro grać fotel lider,0
mielo szczęście dojazdem,0
inny słaby promuć siły,0
bójta piśdzielstwo walą siur odległość,0
fotk wyplynal parch,0
prosić dowód wyprzedaż ziemia motoryczny kłamco,1
cionka grać łokci 8 temu kolega niedzielan poskarżyć,0
rozumieć taki zabawny,0
kasa bierzesz załgać kobieto robot opozycja,1
udać załatwić chcieć miesiąc półtora stać wymarzony autko,0
prędko znajdą kasa pozyskanie młodzieżowca szkolenie młodzieżowiec grać rywalizacja,0
syn cléber lucas guedes przeszłość wisć Lech wiosna grać portugalski pevidém sc piąty liga,0
rt syn cléber lucas guedes przeszłość wisć Lech wiosna grać portugalski pevidém sc piąty liga,0
banda trojga misić kropiwnicki struzik żywy obraz III rp koryć złodziejstwo kolaboracja,1
rt banda trojga misić kropiwnicki struzik żywy obraz III rp koryć złodziejstwo kolaboracja,1
obejrzeć być nowy film netflixa rozemocjonować,0
czekać tyle czekać zaraz wyjeżdżać prawka nadal,0
lek zaraz pisowskie muzyka sluchać podejrzewać oglądać film czytać chronić,0
powiedzieć publicznie jeba zrobić nowy prezes tk daleko jechać pisdzielstwo rzepliński the best,0
zwykły ciekawość lubić nieprawdziwy komentarz,0
jedynie dobry rozwiązanie zamknąć tryb pilny antypolski organizacja pod tytułem tvn,0
rt jedynie dobry rozwiązanie zamknąć tryb pilny antypolski organizacja pod tytułem tvn,0
wiedzieć usterka płatność karta teza działać,0
oh wiedzieć co podobny wyrazisty smak ostry tryliard składnik ważny kolejność dodawać,0
fajny dyspozycyjny klakier osobisty,0
stary inteligentny inaczej wydawać by nisko upaść dać,1
oczywisty legia płacić operator stadion znajdować bliski odległość centrum warszawa,0
wedlug psl glosuja pis sam chory człowiek ot retoryka psl okradaliscie polske,0
rt wedlug psl glosuja pis sam chory człowiek ot retoryka psl okradaliscie polsk,0
słaby cały psychpolactwo,0
zamknij niemiecki ryjsiedź brukseli wracaj złodziej,1
rt zamknij niemiecki ryjsiedź brukseli wracaj złodziej,1
należy grupa osoba,0
brawo kolejny poziom debilizm przebita,0
niektóry nadal cieszyć popierać,0
Polska obejrzeć the bachelor,0
dać 30 mecz liga rozegrać piękny ważny brzydki punkta,0
patrzyć ładniejszy motor,0
wiadomość wymagać egzaminie,0
napiszecie hgwa kamienica przewalić warszawa,0
rt napiszecie hgw kamienica przewalić warszawa,0
pamiętać siostra młody,0
poważny trener zajmować swój drużyna,0
naprawdę inteligentny inaczej pomyśleć mój podatek dostawać kasa,1
rt naprawdę inteligentny inaczej pomyśleć mój podatek dostawać kasa,1
ignoruj ból ucho okropny lecić zapalenie duży problem,0
opór zesrać gać,0
każdy prawda chamstwo,0
przecier fiiremky brać dofinansować pup etat,0
czas sra tt chyba sraczka,1
praca niedziele zrobić,0
taki waleczny patriotyczny dusza atrament krew przelać komucha,1
dostawać wolny zamiast trening wypoczywać regenerować latać europa,0
kolego wisić kabon,0
chyba poważnie paść moment zero dostęp środki konto,0
niski liga angielski spoko,0
kontuzja zacząć być ogladać chelseaarsenal,0
Maciek niechcial iść legi bić pilkarzow wiec zły wiśle kibół żądza bić,0
chyba litrz łeb,0
mowa dobry piłkarz historia bardzo utytułowany,0
siła wciska ty uczulen,0
tez kiedyś przeprowadzić inny opcja widzieć,0
chyba napastnikowi zaglądać statystyka,0
iść pogadać bufetowy przynajmniej inteligentnie,0
opinia temat moralny kondycja matka sprawca,0
widzieć być firma celowo jechać siebie media internet,0
utwór specjalnie babiląd feat junior stress damiano syjonfamć wykonawca beton jazzn,0
najpierw jechać babcia suma,0
wrażenie nikt duży kasa dać 115 milion zarobić,0
wyglądać karmić dziecko niepełnosprawny,1
chyba uważać zatrudniać nowy trener żegnać dotychczasowy właściwy,0
201617 maniek 16nobroniony kupczak wcześnie gole cetnarski ćwielong flavio marco x2,0
pewno składać propozycja ważny kontrakt,0
wydać gowin potwierdzić,0
mieć,0
jaki podstawa szef partia polityczny łamać konstytucja arbitralnąć ograniczać prawo wyborczy członek partia,0
czepiać termalike sandecja wybierać drużyny,0
osz chuju zgłodniać być,0
wstawać być 10 jutro mieć pociąg 630,0
widzieć koś śp lecha Kaczyński,0
ciekawy na przykład gusicia widzieć zero umiejętność,0
fajnie czuć być przerabiać być zwłaszcza prawo spadkowy,0
zbyt mocny przygotować zmęczenie zaliczyć twardy ręka,0
mitrović czas stoć być,0
przepis przepis fajnie słyszeć usta kibica legia brać uwage celtic ciekawy sam mówić być,0
potem obudzić być,0
18 finał 14 finał półfinale gol jeden asysta,0
żyć prezes Kaczyński zyć dobro władza,0
zapowiedź mecz historyjka,0
elo zjebie dupa wsadź ff,1
razem rundą środa,0
czaruć debile mądry,0
lista,0
należeć by określić,0
pojebać myśleć być ida pielgrzymka,0
obiecująco zapowiadać polkowica wiśle dostawać szansa pokazywać,0
pewność,0
jasny 1 wzrosnąć 3 tos nazywać manipulacja moher,0
pisać być n,0
teza czesić włos garścia wypadać rozjasnialam ogół tragedio,0
mogea znaleść jutro poszukać,0
dziennikarstwoty ogarnieszpot chwalić pierwszy podać informacja,0
myśleć józek mieć gadanie pan,0
maczynski solidny gracz wisle tamten sezon wislaa 15 kolejka tamten sezon faworyt spadek,0
początek tadeusza n akcyzaa,0
rt początek tadeusza n akcyzaa,0
pewnie akurat najedzić,0
źródło oczywiście widać screenie,0
długo żyjęnty źle n schopenhauerka,0
rt długo żyjęnty źle n schopenhauerka,0
strach pomyśleć drugi strona,0
west ham zacząć sezon 2 kolejka,0
włazić być pan kaczyńskiy dupa być być koalicja falszywc,1
finezja twitter polegać zmieścić 280 znak 140,0
słyszeć być kontuzja,0
aktualizacja tablica budynek,0
białystok słyszeć białystok cieszyć wybrać właściwy poseł godnie reprezentować,0
zewnętrzny potknąć wystać płyta chodnik,0
karnet karneta wstęp free karnet nieobejmować pp,0
jechać zamiast uczelnia,0
niemiec wygrać zmieniać remis dawać awans 00 i11,0
ogarniać temat podawać być przykład tabela 2015 roka skład patrzeć polski lige czołówka,0
kochać żart językoweno prosić wiking warzywniakunnnnnnnnnnnnnnnnnnnodynienxdddddd,0
rt kochać żart językoweno prosić wiking warzywniakunnnnnnnnnnnnnnnnnnnodynienxdddddd,0
czas zalęgnąć odkryć,0
uefać chujać zrobić robić se nadzieja,0
zbojkotować Mundial dziki kraj by być jechać grać piłka tz państwo islamski,1
słuchajta fajny blaze awaya według morcheeban,0
dzikus pamiętać godność patriotyzm historia cnotliwość degeneracie,1
wiadomo wartość merytoryczny taki krytyka,0
Leszek obecny słoneczny kibic oczywiście,0
zmienie berecik zryć,1
wstyd godność wydanie urągać czuć zgnoil prezydent debil prezydent zły,1
żona messi mieć nerwy pasztet warzywny sałatka zrobić se pójść kolega grać piłka,0
rt żona messi mieć nerwy pasztet warzywny sałatka zrobić se pójść kolega grać piłka,0
zrobić nikt nieodbierze zostawić tez widzieć dzień dzisiejszy,0
leczyć noga uważać azbest eternit atakować mózgmrozny deszcz groza kark przechodzić,0
być by żyd równie mógć by chińczykmurzyn eskimos,0
beznadziejny krychowiak boisko,0
dostać propozycja wyjaśnić zostawać suma boniek przyznać racja d,0
wystarczyć astiz wznowić kariery,0
tematyka spotkanie odpowiedni,0
asocjacja intymny księdz rydzyk,1
brukbet termalica bytoviandawid szymonowicz 11,0
przypuścić,0
generalnie wkurzać,0
brnij dobry gorsz mieć rozum,0
koncert przyjaciółka bieżąco zdjęcie akcja hasztagu,0
niby mieć zastraszać cupiać zmusić bank sprzedać klub,0
kompromitować facet odkąd opozycja prowadzić działanie dyplomatyczny rząd,0
dać spokój swój osiągnąć satysfakcja seksualny,0
widza potrzeba słuchać debilać,0
550 pierwszy metro kierunek stacja metr vila conde minuta,0
pewnie trener bramkarz iść pierwszy zespół,0
dać prosić,0
następny łże bura suka,1
łaskawie wytłumaczyć lis pieniądz chętnie pobierać tvp,0
rt łaskawie wytłumaczyć lis pieniądz chętnie pobierać tvp,0
podsumowującnobcia mierzyć gmyz poziom utrata kontrola kukiz,1
rt podsumowującnobcia mierzyć gmyz poziom utrata kontrola kukiz,1
bezideowy partia władza szmal nepotyzm,1
myśleć zadecydować cionek piłkarz dawidowicz wciąż prospect,0
jaki zjeb myśleć rehabilitacja osoba stać dojechać,0
kurczy hubert chełmny szukać żyć,0
chyba reszta powalić,0
variat szymyć,0
dziadek 85l taszczyć auto zgrzewka mleko cukrun zadzwonić być by być zeszłan lekkien 70kgn mówić lekki,0
pewnie by być przyciągać magnes,0
ładnie zrobić,0
brawo oby nieuspilo jaga,0
razem wybierzemy ryba,0
liceum znalazłam przecieka próbny matura naskarżyć musieć być iść dyrektorek tłumaczyć lamus,0
mieć zakaz stadionowy szkoda pieniądz bilet darmo wcześnie chodzić,0
domyślać żart oczywiście,0
autorytet dyplomacjisieznalazl but kupa,0
jedyny życie wyjść drut stanik,0
rt jedyny życie wyjść drut stanik,0
dawaj szybko wódeczka kończyć,0
mózg wystawiać dwa człowiek de bruyne środek pole czterechpięcie japończyk biegać,0
dostać morda bocian dziobać,0
pis komuniść wspierać nazista onr naziść wspierać komunista,1
rt pis komuniść wspierać nazista onr naziść wspierać komunista,1
mówić erz nawałka,0
slowach wypowiedzialesa lodzić powinienes pokazywac uroczystosciach,0
rt slowach wypowiedzialesa lodzić powinienes pokazywac uroczystosciach,0
wszystko dobry spełnić marzenie,0
piernik wiatrak,0
robiąpojechać wakacje aktualnie wylegować karaiba,0
pamiętać mecz 3 miejsce zazwyczaj pamiętać wiadomo różnie bywać p,0
chodzić prezydent hanna zdanowski dura lex sed lex tyle temacie osobisty sympatia,0
dobry przklad zostać pamieci pizza dobrze smakować plukanie żołądek operacja,0
myszko osądzić wyborca niedługo,0
rt myszko osądzić wyborca niedługo,0
chodzić siłownie radzić być kiedyś kamińskiy bramka radovicie,0
beata szydło wystarczyć kraść,0
rt beato szydło wystarczyć kraść,0
waszy pieniądz ukraść peło 550 mldnto zostać pieniądz,0
rt waszy pieniądz ukraść peło 550 mldnto zostać pieniądz,0
lecieć pilot 2,0
legia zapisać historia piłka nożny zeszły sezon,0
siłownić oddaj cel wisła jadczak pocznie,0
zjedz pączek zaczynać gwiazdorzyć,0
uczyć bronić,0
być liga mistrz dziennikarski,0
halicki prosić mówić marny 15 miliard przykryć milionówn,0
rt halicki prosić mówić marny 15 miliard przykryć milionówn,0
podawać jakiś randomowy słowo drugi osoba zaśpiewać wyrecytować piosenka słowo,0
niestety wisła górnik najsłabsza drużyna liga moment pawłowski daleko pierdoli pucharach,0
tzwprost człowiek wiecej olej głowieczyć mądrość życiowy wykształciucha,0
naród pragnąć pokój polski ziemia polski polski,0
fan ziemniak śmietać musza trzymać razem xdd,0
być agent poinformować,0
pierwszy spóźnion pewno,0
człowiek dziwnie patrzeć szalik rękawiczka zimno około,0
gadanąć psiapsi seriala najlepsza część dzień,0
kto fan naziole krzywoprzysięzcą świętować,1
chwila okazać ministrant chórzyść dawny,0
kurwa pierdol tvp zdanie,0
człowiek rozmawiać ludzmi wyróżnia,0
ej telwizor zgasnąć raz,0
hehehehehe dobrze próbujebo grubym słowo poczęstować pogonić schody,0
polityk prawnik mąż księgowy,1
rt polityk prawnik mąż księgowy,1
20 podkręć ogrzewanie,0
warszawa wczoraj krążą 4 niewidzialny śmigłowiec blacka hawk świdnik,0
rt warszawa wczoraj krążą 4 niewidzialny śmigłowiec blacka hawk świdnik,0
klub skradzionych flaga,0
czoło fastyka musieć rysować,1
brawo maci gdulać diagnoza,0
dokładnie remis zwycięstwo dwa bramk japoń 100 dawać awans sam kolumbia senegal,0
wiedzieć kolokwium tydzień następny,0
walczyć kraj spierdalać granica pierdzielić bzdura,0
móc pan pożyczyć książka,0
sezon słyy chojnica wstrząsnąć zespół,0
żelek niepierdo nslask wygrać szczęśliwie,0
kupowan głos państwowy pieniądz,1
niezapomnij napisać następny tekst kiedyś umrzew koniec prawda,0
pierwszy 18 zycie grać demo późno płacić nnchyba zostać bezdomny,0
rt pierwszy 18 zycie grać demo późno płacić nnchyba zostać bezdomny,0
mieć być followers 260 280 kurwa ubylo przybyć kierunek iść pewno,0
dziwie słaby sezon cena spaść chociażby 5,0
widza boleć dupato ciekawy rugby stać by gdański panienk,1
skończyć być studia być być jedynie korektorka studencki magazyn móc coś pomóc,0
22 pewnea chcecie kupić gość 500 tysiąc euro dać kase,0
siejesz dezinformacja pisać amsterdam zagraniczny media,0
pocałować być serio,0
chcieć pytać,0
wazeliny mózg fałda tracić zaczynać osiagać iq poziom temperatura własny ciało,1
Jeju czuć ulga szok,0
dziennie potrafić wykręcić 350 złoty datk,0
3 godzina stodoly źdźbła słom zostać,0
akcja obywatelstwo burici nikt zakazywać lech grać zawodnik okolica,0
sam ruszyć euro być pamiętać holandia być żyć turniejem,0
obejrzyj mecz chociaz raz,0
wysłać być chociaż list d,0
zgadzać sięmoże obudzić najważniejszym momencieoba,0
dobrze robić jeden rzecz byle,0
zwolnij prawać utrzymać,0
aaaaaa inaczej wziąć the originals czwartek ostatni odcinek kiedykolwiek odcinek być,0
właśnietrójząb być by raz,0
idz zrobić lód adoratorz,1
wiedzieć dziewczyna zadowolony tweeta d,0
kurwa zjeb publicznie chwalić chodzić burdel pieniądz mieszać zona,1
hahahahy kompletny bzdura brak lekarz stomatolog kompletny brak pielęgniarka głupota prawić waćpanny,0
witaj klub,0
taki człowiek brać,0
miga oko,0
wisła macki cały Polska,0
30 tyś kampania browarnik wielki ściubić mieć gen polski byznesmć,0
sens kobieta wstawić zdjęcie,0
słusznie pis,0
raz zobaczy playerze reklam koncert nika rzuce komputer promise,0
finał pp zmarnowaliście szansa pan,0
chyba hokej,0
wiadomo magdą,0
próbować znaleźć jakiś wzmianka zakaz czytać kibic mecz 4800nfilipiak zamknij burdel,0
komunistyczny żyd pomagać pisdzielstwo łeb paść,1
zapytaj klech sumienie kilkadziesiąt milion,1
wiadomo aga jutro zagrać wyglądać skręcić staw skokowy,0
co wiedzieć,0
rozwijać kwestia manipulacjinale rozumieć kąsać ręka żreć dawać,0
chcieć być skomentować wyliczeć wpływ transfer mieć racja błąd przepraszać,0
filozofia mieć zmienić mieć wychowank widzieć,0
żółty cwiek yntelygent guardiana napisać przygłup ural,1
debila obserwować 150 tyś,1
wać białystok wybior mieć,0
pierwszy sukces pomylić być strój kolorowy piątkie ntrzymać kciuk,0
kornel synek dupa klepnać opinia dokładnie tyle wart spać pani kornel,1
usunąć być ciąża głupek,1
obywatel faszystowski hasło napierdalajo rac,0
taki raz nikt zachwycić turniej iść taki myślenie,0
powiedzieć niemy cracovia krakowie wiec młody adać wybór mieć prosty,0
czas wyleczyć ucho zda test medyczny,0
pamiętać alkohol pity umiar szkodzić duży ilość,0
aborygony chcieć wiedzieć pójść delegacja sadurskiy,0
hehe wkładać swój praca serce dałby sterować,0
grać potencjalny spadkowicz znaczenie dotychczasowy rozwój,0
wyszukiwać post podawać daleko,0
rozbieg prawidłowy dopiero ostatni krok robić zwód,0
sanchez chcieć kanea osiodłać kretyn,0
czarneckiy legutko wybitny polski żołnierz,0
jarek elegia smutnannie nadawać płótnanco najwyżej papiernresztka tlen chytrze łapiennie,0
wkurwieni daleko wyglądać,0
chłopać płacz mieć legendya mieć kto piotrabanie,0
tłit aktualny szczególnie dzisiajnndzięki nn,0
rt tłit aktualny szczególnie dzisiajnndzięki nn,0
popisać wczoraj wieczór pora zamilknąć temać,0
realizacja plan dozbrojeć armia przygotować świr macierewicz,0
gliński kupić krzyżak zamek malbork,0
rt gliński kupić krzyżak zamek malbork,0
chyba hipster kibicywać athletic bilbao,0
Antoni rybczyński prosić,0
szalik soplica tadeusza,0
kucharczyk rozwiązać kontrakt wina klub,0
ide przymiezalni hu0026ampm przeżywać szok naprawde wyglądać widać lustrz tyle bok,0
rt ide przymiezalni hu0026ampm przeżywać szok naprawde wyglądać widać lustrz tyle,0
skrócie wypierdolcie dyscyplinarnie,0
14 4 14 24 10,0
sam roma włoszech d,0
oczywiście takdrwal reprezentacja problem podać prosto 5 metr,0
móc doczekać wybory taki półgłówk nowośmieszny świat oglądać,1
rt móc doczekać wybory taki półgłówk nowośmieszny świat oglądać,1
rozsypywać narracja obóz dobry zmiana uszczelnieć vat wcale zasługa morawieckiegon,0
rt rozsypywać narracja obóz dobry zmiana uszczelnieć vat wcale zasługa morawieckiegon,0
ostatnio pisałeminteligentny wykształcony nowoczesny,0
pewnie mieć sam pytanie potraficie wymyślić nowy,0
doć śpiewać suczka sztuczk,0
var niepowinien uzyć,0
oświadczenie dziennikarz bojkotujacy zapomniać być dodać,0
schować pić debil,1
chuj pozdrawiać bydgoszcz,0
chcieć broń,0
przecierz carlitos chcieć kariera zrobić ać pieniądz grać wiśle,0
doskonać lektura dać czytać leżąco,0
pytanie umieć grać piłka,0
potem dziwny reakcja spóźniony wideo,0
kilkadziesiąt godzina analiza zabić jakiś wniosek koniec brawoszacun wypić być,0
rt kilkadziesiąt godzina analiza zabić jakiś wniosek koniec brawoszacun,0
piłka nożny grać 22 zawodnik biegać piłka koniec słaby uryga boguski,0
przegrać mecy słabo będa grać pewnie inaczej być mówić,0
strona uefać trzyliterowy skrót jag rio,0
olać być człowiek raz kolejny krzywoprzysięzca oszust kłamca taki człowiek spotykać,1
być szmaciarz pisowski katolik,1
faktycznie wyolbrzymiać chyba wybory,0
kurwa niespodziewałemjuż wiedzieć kto życzyć mistrzostwo,0
zmienić 1szy mecz białymstoku oficjalny potwierdzeć termin jutro,0
rt zmienić 1szy mecz białymstoku oficjalny potwierdzić terminó,0
często jechać akurat iść kościół sam myśl kłębić glowach często gadać,0
zaplanować chcieć być uniknąć półfinal jeden wywalić strefa medalowy,0
napisać mieć ciężko broń siła,0
najgorzej polityk mieniący konserwatysta odróżć konserwatysta konserwa,0
wiedzieć wiedzieć zmp przyjmować 35 życie,0
francuz zagrać otwarty piłka belgia mieć fajnie wczoraj,0
wczoraj swój rodak wyzywales bolszewik usilujesz piękny wspaniały być zwykły hipokryta,0
rt wczoraj swój rodak wyzywales bolszewik usilujesz piękny wspaniały być zwykły,0
hahy być dwa różny pokój,0
wolność czyżby dyby kanon piękny,0
niemy przyspieszać decyzja sędzia skoro robić 3 minuta przerwa var adolicz 1 minuta,0
poprawić humor rano hahahahy,0
ten zmiana dziwnie lasickasa skrzydłowy paulius chyba środkowy pomocnik,0
iść jakiś pl tv,0
nienawiść zaraźliwy dżuma kiedyś powiedzieć,0
mecz wczoraj machester united tottenham oglądać być,0
rt mecz wczoraj machester united tottenham oglądać być,0
liczba karny radomiak zastanawiać,0
see fire dusza łza,0
ej brat,0
stary grzech wrócić tyle sytuacja mieć prawo skończyć szkoda,0
historia wziąć człowiek starać konto powerbanek,0
pisać być kasować być trochę podobać sprawa światopoglądowy konstytucja,0
misiek pewnie ustawić mecz sprawa szymyć j,0
mieć pojęcie słowo uczciwość znaczyć,0
maj honor wiedzieć godność,0
móc być oderwać magnesntylko odwieczny problem autor dzieło traktować autonomiczć,0
spokojnie 4 wystarczyć pomoc pomalować mieszkanie pół blok,0
podróże miejsce pies komfortowy zbyt indywidualny najlepszą opieka możliwy,0
lniać nefrytnnamiętny karneliannblask kalcytunwysmakowany oliwinndrog pielgrzymanzapa imbirunpróbować kupić brązowy beżowy farba,0
sumieć litewski klub suduva pan,0
damian wysyłaj cv gorsza nawalka niebedziesz napewno,0
oho widzieć nastrój nieprzysiadalny,0
myśleć być puchar polski środek tydzień przyjść 20 tysiąc,0
siejewicz mogła obstawiać czegokolwika swój mecz,0
zaraz wyjebić konto,0
wypadek rochać jagiellon widzieć być roztrzaskać auto,0
bułgarski epizod nn,0
wrzucć filmik fake jeden zawodnik piszecie,0
super przypomnienie zrobić siebie debilać trudny pokonać,1
okazja wszystko dobry rodzic,0
wystarczyć Michniewicz matusiak oszukiwać mecz zgoda kumpel,0
instagram fotka warszawa wiec wyglądać inny klub wybierać,0
musieć oglądać zaginiony chcieć spojlerowac dfjkgstukc,0
serio myśleć rzeczniczka odpowiadać pytanie,0
mięsień brzuch szybko dać wyrobić tydzień ćwiczyć siła zebrać,0
chory głowa chory tt iść burdel maly faszysto,1
e zaraz chorabez przesada,0
toż bug fifa,0
podejrzewać sektor gość pusty ostatni otwarty,0
niestety większość zwój kura,1
kiedyś mieć być 180 tyś skasować być spaść 317 zastan,0
robić poranny kawa pasowanąć,0
jeść hawajski dodatek sztućca chyba najwièkszy grzech świat,0
pogadać ii turz sformowanie władza sejmik,0
mieć pierwszy auto,0
ej ibić wyglądać 18 komplement,0
chorować nagle przypominać chcieć coś chcieć nikt odezwiedzieć zabawny,0
wisła kolejka niejest gospodarz podejrzewać minuta cisza,0
malo obchodzić brać udział dyskusja,0
kurwa tt śmierdzić,1
tw wolfgangać tw farayć tw rycerzatw balbina tw Michał,0
serdeczny pozdrowienie dziadek minęć być tłum nieprzebrany,0
serial podobać,0
opowieść dziadek wersjatat marcin powiedzieć,0
rt alkohol toksyn,0
ekstraklasa,0
kulturalnie łukasz przeważnie jes głupku ciemkiewicz warzeszko,0
chcieć dzwonić xd pozdr dziadek od wyglądać mieć poziom skleroza xd,0
dodatek obiektywnywczorajć komentarz słaby frekwencja jaki komentarz widzieć być,0
szczególnie mówić letni oknie ważny lm le dziać wiosna,0
powtarzać świadczyć niski poziom inteligencja iq poziom temperatura ciało,1
współczuć skoro ważny,0
robić zasmrodzić tt,0
czytać temat bliski daleko trzymać,0
clj u17 duży szansa trzy drużyna podlasia talent białystok zagrać olimpać elbląg,0
zastanawiać robić dwa gagatk lewo rybus góral,0
wypominać czepiasz wpis pajacować być boisko,0
senegal musiać by zdobyć komplet punkt róbmyć jajo,0
skakać być skakanka długo cant,0
pomylić średnia frekwencja młynie sezon,0
2 rok praca szymon j trenuj sztuka walka mieszać siłowć,0
joł babiląd feat junior stress damiano syjonfamć wykonawca beton jazzn,0
dobry wcześnie wyszlam,0
karny gwiżdżemy neymar faulować,0
wściec cwelica kaczorzyc karakanica Jadowit,1
dać link carpool karaoke ari,0
odpowiadać pytanie 7 Polska służyć Polska,0
skończyć 00 00 00 00 daleko,0
oczywiście pograć piłke ręczny pole karny,0
miłość wciąż płonąć missisipi ogień,0
brawo kibic biały gwiazda największą akcja ową Polska,0
rt brawo kibic biały gwiazda największą akcja ową Polska,0
państwo teoretyczny nikt wykryć,0
drugi połowa grać,0
oczywiście złodziej przestępca bać uczciwy doczekać sprawiedliwość prosty jasny,0
rt oczywiście złodziej przestępca bać uczciwy doczekać sprawiedliwość,0
rzucić uciec bieszczada,0
niektóry fajny życie bagietka francuski marmoladka lunch powiedzieć,0
skupienić fragmeneć zamiast chwila późno lewy noga,0
wciąż blisko lechia,0
czas love actually,0
biedny gazeta biedniejy,0
jezu mój mutualsowa urodzina,0
człowiek mentalnosci Alfons powiedzieć wgomółka trafić punkt,1
8 to kupka papua mówić,1
tweet,0
uwagać wejść zdjecie ustawienie messangera kliknąć nazwe,0
rt uwagać wejść zdjecie ustawienie messangera kliknąć nazwe,0
dwustu jakiś trzy średni wielkość parafialny chóry,0
blagam by być korespondować,0
taki athletico chyba athletic połączyć atletico wiadomo,0
cześć mazurek robić dyżurny idiotka prezes,1
dobry życzenie pozdrawiać jebać jebać bać,0
to znaczy chodzić pokazać różny odbiór podobny dokonanie,0
marsz zjechać caleko polski piec tysiecy,0
rt marsz zjechać caleko polski piec tysiecy,0
młody żeny dobry młody para,0
rt młody żeny dobry młody para,0
obliczenie uznawać pewnik,0
musieć trochę odpocząć ostatni dzień dramatyczny,0
strasznie miły wracać dom zmęczony padać łóżko zanim głowa dotkć poduszka pies kot gramola,0
wrzesień prdecież mrugnęłam pomiędzy czerwce lipcem 9 miesiąc wtf,0
mieć być odpisać skala brak,0
mieć swój prosić podsyłać biskup paetz zadbać baranek boża,0
pierdolić jakiś album mieć być nadzieja umrę wakacje,0
rt pierdolić jakiś album mieć być nadzieja umrę wakacje,0
zdać mójtowat troche jechać opinia zeszły sezon raczej cyferek wykręcić,0
przyjemność każdy,0
znany dziennikarz odchodzić tvn szczujni wytrzymać fałszywy propaganda tvn,0
rt znany dziennikarz odchodzić tvn szczujni wytrzymać fałszywy propaganda tvn,0
biedny kobieto wiedzieć lans,0
wystarczyć mieć aktualny skład wisła,0
wiedzieć chodzić ogół sezonie 201819 juniorzy rocznik 2000 młodsi wiedzieć mieć 1999,0
literówka trafić widzieć,0
widzieć być kiedyś siebie sen,0
jakiś zjebanie nienawistni chować bronia dostęp przybytek miłość,1
cesarzowo miło widzieć,0
zaraz obrazić,0
rt koniec nn,0
motyw goł stopa zajebisty sprawa,0
rozprowadzać monie wiadomo antk kolega komisja smoleński,0
spojrzę ban starać delikatny,0
dzięki prezent urodzinowy d,0
dół końcówka żółta przyjrzyć dokładni,0
twitter powstać taki wydarzenie musieć oglądać bawia doskonale,0
najwyższa pora przestać wierzyć bajka pogonić złodziej zboczeńca sutanen habit watykan,0
dobry sprawdzić studio tatuaż gorz bydgoszcz toruniu,0
gryźlia długo kolumbia zacząć grać piłka wystarczyć,0
trę oko naciskam robić często,0
nikt mówić superale chuj płakać 10 latjak przyjść info,0
zgadzać być zmiana duży płacz,0
maturz chodzić być carpaccio tuńczyka,0
rt maturz chodzić być carpaccio tuńczyka,0
chuj chodzić kościół dziecko posylajać dziecko nienawidzić,0
całkowicie zmienić tekst wypowiedź publikować mazurek,0
pasować obraz,0
około pogadajmy kościelny pedofila księżach żyć kobieta parafialny pieniądz i tym podobne,0
odbyć pokaz chętnie obejrzyć,0
instastór,0
geniusz iq poziom temperatura ciało,1
skoro jutro mecz pewno,0
świnia jedyna swój rodzaj,0
karta plus służbowy wyglądać miara play prywatny dramat,0
idiot prost ignorować,0
kupić ułożyć,0
pawłowskiemu trudno dorównać,0
robić 1000,0
jebić wsie mały zapyziały miasteczko niedługo 80 mieszkać miasto,0
non stop kłamiesz przepustka wydano zrobić głośno sieć,0
ulubiyć profesorek iść chorobowy pół żyć,0
tendencyjny kłamstwo robić kk 2000,0
słuchać poseł swiecickiy zapytać naprawdę tęp udawać idiota,1
musieć być wziąć prysznic spocić być seks,0
argentyna odpadać dobry możliwy dobry mecz turniej blisko kompromitacja,0
karny wydawać,0
aa myśleć być powiedzieć wks łęczny wstęp błąd,0
odpadleś mieć mentalność służebny,1
prosić oglądnąć powtórka komentarz komentarz dawać wiara sędzi przecierz boguskiego zachaczić pole karny,0
dobry misiaczka sprawa nac jakiś wieść jakikolwiek praca potrzebować szybko dorobić,0
rt dobry misiaczka sprawa nac jakiś wieść jakikolwiek praca potrzebować szybko dorobić,0
znać taki standard wybaczyć,0
mieć darmo oba kupić,0
linkć tekst luty pan,0
zwykle genialny miły wypoczynek,0
wiedzieć klub wygrać ambicja komendant,0
raport pytać patryk wygrać wybory prezydent warszawa,0
rt raport pytać patryk wygrać wybory prezydent warszawa,0
ho ho ho kto widzieć wreszcie,0
umarć być trafić być kabaretowy niebo,0
rt umarć być trafić być kabaretowy niebo,0
zajebiść mieć przyjemność taki gigant Michalkiewicz,0
napewno źle ps móc doczekać koncert,0
uuu duży optymista myśleć kartka brak bilet derba wydrukować,0
dzwonić dziadkan być być marszun takn fajnien ludzin,0
dobro spierdalaj spierdalama,0
nżadny odszkodowanie naprawić szkoda wyrządzoć tomasz komendziena,0
rt nżadny odszkodowanie naprawić szkoda wyrządzoć tomasz komendziena,0
